
date;_sale_id;_product_id;category;quantity;unit_price;discount;country;payment_method
2024-02-09;5574df11-bbc8-4001-ac45-9d0d875e7a55;800137916654;Toys;7;5.99;0.05;Perú;Debit Card
2024-11-04;5f98075a-ba90-42aa-87eb-040c592d6438;548091161322;Books;5;14.99;0.1;Colombia;PayPal
2024-03-18;42f1389e-6952-458e-b562-d838b29406d7;683116270528;Books;9;14.99;0.05;Perú;Debit Card
2024-09-24;868c8ee7-833a-4cb5-b57b-d5e63c78935f;640463763028;Electronics;6;999.99;0.05;Chile;Debit Card
2024-12-29;eba16493-a3cb-4230-992f-ac68e77e0463;217833215620;Books;2;29.99;0.15;España;Bitcoin
2024-11-16;2332699f-d006-47e6-b825-67fff45265a6;458860133416;Food;9;1.99;0.0;Perú;Bitcoin
2024-06-12;103be265-5411-49a0-a1e1-9be6b45d85eb;845159044782;Clothing;5;129.99;0.0;Chile;PayPal
2024-08-18;5fe50e25-6adf-4e3d-bd52-b2fb2520e9e4;603006857804;Food;10;12.99;0.1;Argentina;Cash
2024-03-30;85a45c36-3309-422e-9a41-d03e162280ef;101916244682;Electronics;9;999.99;0.15;Colombia;Debit Card
2024-09-04;f09dada4-33b7-4122-a636-4d3b8fd8c653;279500482626;Clothing;5;79.99;0.0;Chile;Credit Card
2024-03-22;b9cdf624-3f55-41fe-9eae-7b1200dcb476;863901657244;Clothing;9;39.99;0.0;Argentina;Credit Card
2024-01-17;f5b6c94a-3134-4cd1-b5ae-00dab6d9337a;528926179701;Electronics;10;999.99;0.0;España;Bank Transfer
2024-07-29;1114fa58-5a56-45b4-8ee0-0575d496dc24;134568493956;Toys;10;5.99;0.0;México;Credit Card
2024-07-07;e14541bd-7f9f-4359-80d3-b2e82df7e17f;440413147933;Home;9;159.99;0.1;México;Credit Card
2024-12-20;53acf96d-9530-48ac-9d25-70159d8658aa;321063066420;Toys;7;5.99;0.15;España;Cash
2024-06-25;cd1b126c-32c9-4b79-8861-29a6c229a34d;944244350434;Electronics;8;999.99;0.05;Chile;Credit Card
2024-07-06;2db2daf8-bdde-4f87-bf82-eccc13e2ce51;370105007975;Clothing;7;39.99;0.0;Colombia;PayPal
2024-01-17;121e61dd-4ba5-41dd-9e59-0625e81cdb8c;109541318049;Food;1;24.99;0.0;México;Cash
2024-06-01;bf5ea057-e913-4825-afb0-7520c197f9b8;613428012836;Books;4;19.99;0.0;Chile;PayPal
2024-07-04;4d9c518f-9271-4168-81fc-292e3a09a38b;352103547266;Clothing;2;129.99;0.15;México;Credit Card
2024-11-27;f9695ebd-eb04-4075-bf7c-4b0f6edca463;483259786717;Books;8;24.99;0.15;Argentina;Credit Card
2024-09-27;a25109a8-ced3-4a60-9a11-0ad356287e58;697870795738;Toys;8;5.99;0.1;España;PayPal
2024-04-06;c6b3ec43-bd35-40f6-9c0e-c329951a0f78;798133947727;Electronics;3;999.99;0.05;España;Debit Card
2024-11-28;463892a9-10dd-4547-8258-e62ea43a6990;201551527208;Clothing;9;39.99;0.0;México;Cash
2024-07-26;eafe86e3-b6c0-4853-b02e-ce8323112604;551544263436;Electronics;10;2399.99;0.0;Argentina;Bank Transfer
2024-11-13;c265067d-8987-4737-b103-111b9d1896dd;836688262748;Toys;6;29.99;0.0;Chile;Cash
2024-07-22;c91058ab-a41b-45c9-b95c-b071fd075c7e;860199832578;Toys;1;29.99;0.0;México;PayPal
2024-05-18;9bbda03a-80b2-4beb-875d-05719ed80aed;696360081852;Toys;4;49.99;0.0;Chile;Debit Card
2024-05-24;2d0460f4-daa9-4904-95c4-f6640abe2a84;501118794761;Toys;2;49.99;0.0;Chile;Cash
2024-02-14;0521c888-d07c-4e9b-814b-4ef56c6350f3;919128675489;Books;2;14.99;0.0;España;Bitcoin
2024-10-06;8ba1f8a3-0e28-4f2f-9e58-adc107bcaaba;127436287676;Clothing;7;199.99;0.05;Colombia;Bank Transfer
2024-08-26;0fc9a797-cc9f-40c9-a0a4-8cd5407b252d;294667578779;Electronics;3;999.99;0.0;México;Bank Transfer
2024-03-30;fc6a78bf-9b74-486d-8bcb-f8bda3b53e21;652021043964;Clothing;6;199.99;0.0;Colombia;Debit Card
2024-04-01;bbb2b4cc-6f7f-4bfe-80ec-a0c66b781563;378327741780;Books;8;19.99;0.0;Chile;Bank Transfer
2024-08-05;9a46f29f-50ec-4445-b91b-becd623e984b;825885618464;Clothing;7;39.99;0.0;Chile;Cash
2024-09-10;e8caa6cf-cf78-417e-b9ab-fc870fe92c4d;529777554248;Books;7;19.99;0.05;España;Credit Card
2024-12-03;1bd6fa2b-3dca-4a38-a9b5-4bb1f97a324c;736717610205;Electronics;6;1199.99;0.05;Colombia;Debit Card
2024-10-30;5a3747b8-32e1-464c-a173-0ec8c4f230be;522777608143;Clothing;6;79.99;0.05;Perú;PayPal
2024-05-20;3dd1950e-e4e4-4fc6-8b75-377ec0acfe90;480742961502;Food;8;1.99;0.15;Perú;Bank Transfer
2024-01-21;0d0245e7-2280-466e-9ec4-6c0f2d4a448a;990626785960;Books;9;24.99;0.1;Perú;Debit Card
2024-04-13;5658c4b5-6c67-49f2-baff-bdd65e02a28e;147781294063;Clothing;8;129.99;0.0;Colombia;Debit Card
2024-05-27;e0a6d04a-822a-4d15-9013-38cd54e24aab;152311580776;Books;4;29.99;0.1;Chile;Bitcoin
2024-01-01;6a9ea84a-8a99-4472-832c-dfcc28679a21;398714039654;Home;6;499.99;0.05;España;Bank Transfer
2024-08-08;1d349697-a51b-4016-a7f6-c1a8571c9487;280153693436;Electronics;7;1199.99;0.2;Argentina;Cash
2024-10-12;58d0d2d6-7b80-4327-bff2-c27f596cac8b;891999625599;Home;9;159.99;0.05;Argentina;Bank Transfer
2024-08-14;ddcfc838-c913-40b1-9347-093ef0bb58ac;994615264656;Books;7;24.99;0.1;Argentina;Bank Transfer
2024-11-20;f7c7af50-e391-4272-9f2b-bba24455a5cd;986882938004;Clothing;10;199.99;0.0;Chile;Cash
2024-08-29;7b120d2d-c676-4266-9fd0-b4dac75e7311;431101296361;Toys;5;29.99;0.0;España;Bitcoin
2024-09-24;96014ca5-1698-44ea-b236-fb621f46d133;531401589626;Books;10;19.99;0.0;México;Debit Card
2024-04-14;65ed7a8e-b144-49fd-826f-811c04c74bc2;657561368665;Food;1;12.99;0.1;Colombia;Debit Card
2024-07-09;8efc872b-b885-4d71-9fa1-427006eabf5f;872984624073;Food;1;12.99;0.0;Colombia;Bitcoin
2024-01-14;940e0c43-2424-4e02-afca-a4ab77d506fc;233259599614;Toys;2;49.99;0.1;Argentina;Cash
2024-06-09;d596b01c-450d-4450-b7cc-24c58e627fd5;968148357206;Toys;2;49.99;0.05;Perú;Bitcoin
2024-02-24;5b0c444b-4389-4f2f-93c7-b5cff92bbc53;286447163678;Electronics;4;1199.99;0.0;Argentina;PayPal
2024-03-10;6d52d296-c9ab-488e-a7d2-78841a526a4c;906640961729;Electronics;2;999.99;0.05;México;Bank Transfer
2024-06-05;f0e85ffd-356a-4ee0-94fa-e0b30e37fa45;647372307658;Books;5;24.99;0.2;México;Bitcoin
2024-09-26;1eee2ca5-505e-45fe-919a-2e95dc6e9541;586692592700;Clothing;7;199.99;0.0;Chile;Bitcoin
2024-11-03;f6353385-bd50-42d8-886b-f052ec4688f0;685904227050;Electronics;3;2399.99;0.1;Colombia;Cash
2024-08-30;17a7c407-5417-44e7-ab58-68b35f2739b9;604237660734;Books;6;24.99;0.0;Colombia;Cash
2024-06-10;9ab04126-11b7-4385-8a51-444e94645b80;220057922345;Books;2;29.99;0.1;Colombia;Bitcoin
2024-09-13;f74eca6c-6931-4df7-8fdc-4bfdd1a82d69;465894850809;Electronics;5;799.99;0.0;España;Cash
2024-03-28;3560c96d-185f-440f-a59c-fd70f3b6326b;264920136529;Clothing;4;129.99;0.0;México;Debit Card
2024-11-22;39b2ef7f-7b90-4fd2-8c71-866122a9ad14;153272287052;Electronics;5;2399.99;0.1;España;Cash
2024-02-21;b068dd87-5c61-4ec6-be5b-09034c79ec96;103518579128;Electronics;5;999.99;0.05;Colombia;Bank Transfer
2024-03-25;23d71dc6-e2b9-4517-9b3f-d04faba54c6e;199748944140;Books;2;19.99;0.0;Colombia;Bank Transfer
2024-07-30;568d9cf7-ff80-4565-a0d3-5235943b384a;566513073860;Toys;10;49.99;0.15;España;Credit Card
2024-11-05;1654cc12-c2cf-4fff-91ef-ca63cfaf0609;165114884286;Clothing;6;79.99;0.2;España;Bank Transfer
2024-02-20;af38fd90-4098-400b-9320-8ca3b2c7a722;905498136581;Electronics;8;999.99;0.0;Perú;Bitcoin
2024-10-04;97457dd4-067f-4116-a642-9b2da8ebcafe;404458368141;Home;5;159.99;0.15;Colombia;Bitcoin
2024-09-24;850d1a09-e59d-49b0-961b-a7738fbbccfa;634483094847;Books;2;14.99;0.0;México;Bitcoin
2024-12-27;d1cab9a9-5199-47aa-9f10-32ffd01725a8;861919721490;Food;8;12.99;0.0;Colombia;Debit Card
2024-03-29;1ee6368d-7bcf-425a-9f89-4d9ad10914ec;893957842843;Books;3;29.99;0.2;Colombia;Bank Transfer
2024-07-31;674c76ed-df52-43fb-b9e7-4682d0710561;150716946585;Books;10;14.99;0.05;España;Debit Card
2024-06-05;22ed76dc-88b2-4c07-91a1-bb7846875a9b;201699441956;Books;3;24.99;0.0;Perú;Debit Card
2024-06-05;928c4ef5-9522-4be7-b22c-95b5d6181148;567722258501;Electronics;8;1199.99;0.05;Perú;Cash
2024-03-13;7508bc9d-1b46-42e0-a503-62de4549c02c;511054182493;Toys;3;29.99;0.0;Argentina;Credit Card
2024-02-24;6516d1c8-06fb-4b99-9ad0-c6d68a3b9d5b;342795989386;Food;10;12.99;0.05;Argentina;Cash
2024-01-16;96f41010-d427-4eff-98fb-3d4e4f046283;714973726945;Clothing;1;129.99;0.05;Perú;Debit Card
2024-07-02;e3c59050-ca7e-41bf-96be-4f245c7b4d2f;130675685492;Home;3;699.99;0.0;Colombia;PayPal
2024-02-28;4bc13400-6bde-4428-9b5f-5ee22df6a4d8;948006622217;Food;3;9.99;0.1;Perú;Cash
2024-07-25;3cc842be-d58a-4914-8d64-ebe4f83e790a;734855447198;Books;6;19.99;0.05;Argentina;Bitcoin
2024-08-04;07033319-42fb-4ef0-8a58-5fed0dc9d724;254379974557;Clothing;3;39.99;0.0;Argentina;Credit Card
2024-12-03;08122aa3-6ae6-4f04-a2c6-7ed945d40d13;127471543217;Food;6;1.99;0.05;España;Bank Transfer
2024-11-21;62b7fa10-6407-4a50-88df-1fa1945a1ccc;308875244925;Food;2;24.99;0.05;España;PayPal
2024-09-06;0a9cfe16-13e6-49b9-b3ac-a3670685c0ad;853851058749;Clothing;2;39.99;0.05;México;PayPal
2024-05-04;a7ed3455-7ee3-47d6-8832-ee9efab893c8;660464413064;Clothing;7;79.99;0.0;España;Debit Card
2024-04-19;470ecd9a-c2ec-41cb-846b-929bb07b7304;340728606768;Toys;8;29.99;0.0;España;Debit Card
2024-12-16;0fba2a05-c4ef-4181-bd4b-400f9674edf2;727961711932;Clothing;7;129.99;0.0;Chile;PayPal
2024-06-21;07e4465a-1156-4c87-a8cd-df67c904254f;102044461659;Books;10;24.99;0.2;Perú;Credit Card
2024-10-14;abe1f19d-2a65-4966-a0ad-b629a0a681ee;996044169485;Food;3;1.99;0.0;Perú;Cash
2024-07-21;a5ead27e-c43d-4810-9a6d-984465e546e7;399525434116;Clothing;10;39.99;0.0;Chile;Bank Transfer
2024-04-28;5c882e68-1c28-42e4-8595-ecb85cbb3375;294242142342;Toys;9;49.99;0.0;Perú;Credit Card
2024-10-18;2f389f01-d934-4af6-8394-d7583f887a04;504196292014;Electronics;6;999.99;0.05;Argentina;Cash
2024-12-22;23629c08-c592-449b-b7a4-fd3e0366385a;626829771045;Clothing;10;39.99;0.0;México;Credit Card
2024-06-22;3e372f69-9547-4e3c-86ba-ab0780596efd;285808060173;Electronics;3;2399.99;0.15;Colombia;Credit Card
2024-06-27;08915874-c4ba-46e0-bb85-8ac144c67125;614917462238;Clothing;3;199.99;0.0;México;Debit Card
2024-10-03;bb4b850b-b8eb-4a75-9017-15c66d978a32;169425724919;Clothing;2;129.99;0.0;Perú;Debit Card
2024-05-11;361b7726-d516-4dca-b22b-9c5bec4ff182;511387244905;Clothing;1;79.99;0.15;España;Credit Card
2024-04-30;d38accdb-a625-4ce8-9712-6d8137e67c78;978488675634;Toys;1;5.99;0.05;México;Debit Card
2024-04-14;3da7902d-b15a-4752-953a-b5872f6165b2;812045701821;Home;4;699.99;0.0;Colombia;Debit Card
2024-11-24;75969095-67ca-4645-9c81-dc1077ae216d;701150484122;Clothing;9;199.99;0.1;Argentina;Bitcoin
2024-08-01;0fd86d7a-bab4-40f9-a95a-2d09922e501e;370866520751;Home;7;499.99;0.0;Colombia;Bank Transfer
2024-09-03;9d5de471-982b-4bc7-8c4e-b1c8e38c01f6;534273959898;Electronics;8;2399.99;0.0;Chile;Bank Transfer
2024-12-04;7b10f65f-75f9-4aeb-bf00-9ebe5fc7b678;657695357912;Toys;7;49.99;0.0;Colombia;Cash
2024-05-08;44ad6523-de8e-4c30-af60-856eaa474905;287967347870;Home;4;159.99;0.1;Chile;PayPal
2024-05-01;9992eca6-1508-4d1a-aae7-28f0236afa28;335321476457;Electronics;4;799.99;0.1;Argentina;Cash
2024-04-11;94d510e1-2fbc-4bad-8218-c947544ecbdb;910687520011;Food;9;1.99;0.0;Perú;PayPal
2024-11-25;26736b0b-54dd-403d-b7b7-9570bfa660d0;599494618569;Clothing;6;79.99;0.05;Colombia;Bitcoin
2024-03-12;8d3cd6ec-6501-41ac-bcf9-3b1ff28c092f;227462784256;Home;7;159.99;0.0;Chile;Cash
2024-09-05;bc49e609-eeef-42fb-8e4f-da5f8c4c707f;616570650130;Clothing;7;39.99;0.0;Perú;Bank Transfer
2024-02-27;4766eaa6-b3e9-4b4c-845c-032bacc94e07;763506317314;Clothing;10;199.99;0.0;Perú;PayPal
2024-04-09;cc3f5880-ea2d-4ff0-b0a6-9cbb4c56d489;964144015420;Food;2;9.99;0.1;Argentina;Cash
2024-05-15;9b09ee42-7809-4695-8d82-23d96171b373;294537482860;Food;6;24.99;0.0;Colombia;Credit Card
2024-04-02;49f85a2d-1da1-49e0-a635-478a352ec73b;341604473422;Electronics;4;999.99;0.05;México;Cash
2024-01-12;4c9b414d-8926-4efa-8ad7-e963f73eea0d;855866118135;Toys;10;29.99;0.0;España;Bank Transfer
2024-02-29;8c5a7640-355a-4e3b-a2f7-68ae0cb00b09;828788961983;Electronics;7;2399.99;0.0;Chile;Debit Card
2024-02-23;7130a1b6-06a0-4901-8949-c1e6aead62c4;882042303876;Electronics;5;799.99;0.1;Perú;Cash
2024-07-08;622a7b2b-603b-458f-a1f6-b1ec4687f7bc;197669080099;Food;10;1.99;0.1;Perú;Cash
2024-09-07;76a10f58-247c-44d8-a576-65879787c54a;186618320719;Books;9;14.99;0.0;España;Credit Card
2024-01-08;636a3a35-44fb-453f-aed9-f45e9d3bc537;485057007966;Food;6;24.99;0.0;España;Debit Card
2024-02-09;dd168d56-42d5-4e6e-85e4-25457d190be3;509139249219;Food;5;1.99;0.05;España;Credit Card
2024-01-03;a8c937fe-a76b-4b6d-95d5-4f56eb43617b;761486661734;Home;4;699.99;0.0;Chile;Debit Card
2024-02-07;6a4820fa-4f7b-4138-b0df-61e612326a55;540207472206;Home;9;159.99;0.0;Argentina;Bank Transfer
2024-01-19;e0a266e2-cca1-4bbd-a660-e8a1126c0513;321974478863;Electronics;8;1199.99;0.0;México;Bank Transfer
2024-11-24;c8102611-f8ca-4250-acb0-c9cf0d837b20;445115051867;Food;10;9.99;0.0;Perú;Bitcoin
2024-03-11;473ab413-9e5b-4fc0-9e1c-7e41689667f5;133847045844;Books;10;14.99;0.0;Chile;Credit Card
2024-10-21;5e7d48a1-b984-4c2b-bc1e-61487cf2a87d;361565657242;Food;9;24.99;0.0;México;PayPal
2024-02-26;e6900d4d-5529-4871-b9a0-35537f0d7828;642114169979;Electronics;7;999.99;0.05;Argentina;Cash
2024-09-22;763652f5-1762-4d2e-9aa8-6f5ab30bae7e;906881787645;Books;5;29.99;0.1;Chile;Debit Card
2024-02-07;80d51fa4-7ab8-4f13-a1d9-407c5050d50d;698990034565;Books;2;14.99;0.0;España;Credit Card
2024-10-14;54d0af7d-5031-4483-8517-0a8eddab9c28;359994728453;Clothing;2;79.99;0.05;Colombia;PayPal
2024-10-03;29be984d-1857-46d6-8eaa-b0a1c9c37a7a;443572421653;Toys;5;499.99;0.0;México;Debit Card
2024-01-11;73de775b-1cc5-424e-a4a4-db3ea8df608a;600531986665;Food;4;1.99;0.1;México;PayPal
2024-08-23;5ebae837-bed7-40ce-a048-1264e1963588;692036255705;Toys;4;499.99;0.05;Argentina;Cash
2024-10-17;3ab30b13-70a4-4542-a058-030c440941bc;914197982492;Books;1;24.99;0.1;España;Credit Card
2024-11-16;c6e0212b-d154-4ded-b86d-e03b263196dc;960793997553;Electronics;8;1199.99;0.0;Colombia;Bitcoin
2024-06-21;e062bceb-01b7-4fa1-9007-9e1c7eb25458;604628232939;Food;6;12.99;0.1;España;Debit Card
2024-05-30;bdabc253-66ce-42cd-b637-410265b6fb61;450172046245;Clothing;9;199.99;0.0;Argentina;Debit Card
2024-10-28;22c40d8b-2712-4e14-b742-ea657e0201f8;722433062045;Food;7;9.99;0.0;España;Bank Transfer
2024-03-09;e711e921-9c2c-42b3-afe3-f52810a0535e;106540668075;Food;7;9.99;0.0;Colombia;Debit Card
2024-01-22;439cbf2d-80ea-4e46-a4fd-84fe9a302a13;814749245871;Books;2;24.99;0.05;Colombia;PayPal
2024-11-08;83a40ba5-e89b-4875-9723-5876a579425e;212897671477;Food;2;12.99;0.05;México;PayPal
2024-05-03;7d5be736-4c32-4cac-ac76-799ebfb1fd60;263116057559;Home;6;89.99;0.0;España;Bank Transfer
2024-11-19;2d33a60c-21ce-404b-9b90-18a55be4c159;879022267259;Toys;8;5.99;0.0;Colombia;Credit Card
2024-05-22;21ade0bc-9f09-4e0c-b0ec-e3d65a6cfc69;534081827055;Clothing;8;129.99;0.0;Argentina;PayPal
2024-11-27;5d48edf2-0d59-49ad-b4fe-4440120440a7;164270205518;Electronics;3;999.99;0.0;Colombia;Debit Card
2024-04-13;1737ea71-3498-4d6d-911a-89b2a23ead05;256124417891;Home;6;159.99;0.1;Chile;PayPal
2024-12-24;9d203e3c-c032-4a79-9ce1-30e1171277b5;589024149142;Toys;2;49.99;0.05;Argentina;Credit Card
2024-07-08;381252f6-5608-4d5b-b5f8-1806940eec80;379683798614;Books;5;29.99;0.0;Argentina;Credit Card
2024-07-09;574f6f57-6272-4ac1-8a37-04ce98c9540c;105808719179;Food;1;1.99;0.1;México;Credit Card
2024-09-17;211d11ac-0f39-4a37-ba3e-c8562fe2ee92;617419543558;Home;7;159.99;0.0;España;Credit Card
2024-12-23;509813f3-245c-4796-8762-87ac8ca365ef;184432283597;Food;2;12.99;0.0;Perú;Bank Transfer
2024-01-29;6af46af3-96a8-43c7-9c4b-0ff95c823afe;853240874835;Toys;4;49.99;0.0;Chile;Debit Card
2024-03-07;ac203afa-bc05-4681-b298-f1e32dcc7906;996113764655;Home;3;89.99;0.0;España;Bitcoin
2024-02-13;62a299b6-9f47-4954-aec2-59220f79b90b;801280682430;Clothing;7;39.99;0.05;Perú;Bitcoin
2024-07-24;82737f86-cd47-4c78-b081-04644026b202;369841114901;Clothing;1;199.99;0.0;Perú;Credit Card
2024-06-27;ae0d1d82-3919-45cd-8bce-72763f68609d;258544042561;Home;6;159.99;0.0;Colombia;PayPal
2024-06-06;3241179b-0d10-4e14-b37a-ed354af7780c;365517175654;Food;4;1.99;0.0;Colombia;Bitcoin
2024-02-20;c5ad9f2d-1f08-46ec-91dd-0835591f5b4b;768586155421;Food;10;12.99;0.15;Colombia;Credit Card
2024-01-12;35c2c158-c251-4b1a-a638-26a4ea01029b;741991917740;Books;1;19.99;0.1;Argentina;Bank Transfer
2024-09-20;f910c179-cb85-4982-86ba-4cc551544e2b;474173563668;Toys;8;5.99;0.0;México;Bitcoin
2024-10-11;836707ea-c595-4ac2-bd7a-0bd8a4c0875a;865420484905;Books;4;14.99;0.0;Colombia;Cash
2024-04-27;6234b0b3-6e9c-4db8-bff4-f086807e291e;601642024671;Clothing;2;199.99;0.1;España;Cash
2024-12-17;7203af1e-88d1-4966-9f00-d38d970f0372;462870964573;Food;5;24.99;0.15;Chile;Cash
2024-06-11;4f09f40c-2b97-499b-8deb-6af41db19a98;504938698313;Electronics;3;1199.99;0.0;Perú;Debit Card
2024-05-28;33a02dca-b733-4acb-a35a-cd17b04ec1ca;721256767539;Home;2;499.99;0.0;España;Credit Card
2024-08-24;cbc533e2-f120-465c-b421-ff6e36735cc9;446541367501;Toys;8;5.99;0.0;Colombia;Credit Card
2024-10-08;be24b9cb-e9f6-40fb-a526-29a73f198772;102546764658;Food;4;12.99;0.0;España;Bitcoin
2024-07-14;f57c6391-6e3a-4777-94d2-86c95c80bf36;393255442390;Toys;6;29.99;0.0;España;Credit Card
2024-12-07;9a18cddd-72ab-41f7-85ea-7e9f07e4e179;628351243655;Electronics;4;2399.99;0.1;Chile;Bank Transfer
2024-06-04;d3130fb4-6985-4d24-ae01-dde44d226770;879521845337;Clothing;2;129.99;0.0;Perú;Cash
2024-02-19;2ea46a0f-6652-4d18-8bcc-5163f1b4b0f4;567119492384;Clothing;2;39.99;0.15;Argentina;Credit Card
2024-01-31;d034c1c5-c4a3-4c71-af22-c093a5ad36b1;682770714830;Toys;1;499.99;0.05;España;Debit Card
2024-07-28;6fa6befb-2285-4395-adb3-daf23b93f2c8;655495116248;Home;1;89.99;0.1;Chile;Bitcoin
2024-11-29;4fd76691-11c2-416b-8461-816d117c42d1;854283187285;Books;10;29.99;0.0;España;Debit Card
2024-07-14;b37fd435-d8ad-4eb6-806e-22e837c54576;905322885462;Clothing;4;79.99;0.0;Perú;Bitcoin
2024-05-31;4645adb5-05df-4ee7-a55c-728e06116718;747702447563;Clothing;4;129.99;0.0;Argentina;Bitcoin
2024-05-29;9675b1fe-c2ed-4b78-8ee9-d5db70f0f1f4;882690560645;Books;7;29.99;0.0;Argentina;Credit Card
2024-09-29;8b7687de-d870-4750-a18e-8eaf7f2cdd9c;620354407954;Electronics;7;999.99;0.0;Colombia;Bank Transfer
2024-06-06;c148aa58-c7a8-4e82-b351-4dd825a4134f;214816585907;Books;4;24.99;0.1;Colombia;Debit Card
2024-03-28;3e4612e7-9f90-4164-8208-a5d6044aa6c4;765753550639;Electronics;7;799.99;0.0;España;Bitcoin
2024-11-15;bc7b1481-8dc6-40e5-a9ed-a0ece67be614;159036638830;Toys;4;49.99;0.1;Perú;Debit Card
2024-12-23;c77f1593-1755-462f-84b6-d3064673256c;792014647504;Books;6;14.99;0.05;México;PayPal
2024-02-10;7e8162d6-9dc5-4b1d-97d8-16c07d639013;551368374353;Toys;4;499.99;0.15;Argentina;Bitcoin
2024-07-10;8ee2f611-eecb-4302-8838-02a0f30df23c;109414121409;Home;9;499.99;0.0;Argentina;Cash
2024-12-20;388993a6-6867-46ec-ac76-805986267bbd;697172927530;Electronics;5;1199.99;0.0;Argentina;Debit Card
2024-02-21;ebc92eea-4b41-4199-92b5-fdd32342bd8c;901983866311;Electronics;6;799.99;0.0;Colombia;Bank Transfer
2024-05-20;18df44b6-d833-4bbc-9071-892937d3db4e;168914125560;Books;4;19.99;0.0;México;Bank Transfer
2024-01-09;22b8d4b5-5e95-4d2c-823d-fcd515eefec9;495499331946;Toys;4;499.99;0.0;España;PayPal
2024-08-15;8663db83-2207-48ed-a029-2d3b0fe6beb7;556141206720;Clothing;9;39.99;0.05;España;Bitcoin
2024-07-23;428da6f2-2a25-4d35-8033-30c99e707913;314578667777;Books;9;14.99;0.05;España;Credit Card
2024-12-10;2b5f2bdb-b5b2-47da-9f35-f9621bcf0695;158056440437;Electronics;6;799.99;0.0;México;Bank Transfer
2024-07-12;ac26dc5a-0b24-4685-b633-53c9b89006c7;918843567762;Electronics;1;999.99;0.0;México;Debit Card
2024-10-26;65437101-63b9-4549-837a-6060052bcbe5;294837565153;Food;1;1.99;0.15;Colombia;PayPal
2024-05-18;0ce0be38-ae4d-48de-b22e-3fe29aaaedd3;439152740514;Clothing;5;129.99;0.05;México;Bank Transfer
2024-05-11;67d4935d-7766-4947-ba0c-5c3250a908de;289295904194;Home;6;699.99;0.1;Argentina;Cash
2024-09-22;2e5e429d-a861-43ab-a688-4c1c61326a7f;622474621239;Toys;4;499.99;0.05;México;Credit Card
2024-12-21;859b6771-1324-44de-b886-6ef4e7fd82ab;211342258024;Clothing;7;129.99;0.0;Colombia;Bitcoin
2024-05-30;b5792b1c-0e82-45c0-89df-48388db29aa2;336839857657;Electronics;10;799.99;0.0;Chile;Cash
2024-12-04;75aacd0c-1a72-4503-9727-adbd68cedcf5;126304769074;Food;6;12.99;0.05;Colombia;Credit Card
2024-06-20;e0ba3ef5-585c-4cca-8907-f62dcd02cd52;259572148839;Toys;1;29.99;0.2;Chile;Debit Card
2024-04-17;6614fef2-3c40-4e09-8b98-6a8812769f37;272462921028;Home;1;89.99;0.0;España;Credit Card
2024-12-03;76943f56-fe7d-4d02-b557-62531af4e478;942317253882;Electronics;8;2399.99;0.0;Perú;Bitcoin
2024-08-04;2246a09e-214e-4721-9d50-0b195cedd635;833427435105;Food;4;1.99;0.0;Argentina;Cash
2024-11-08;974c5b2e-daeb-4a58-8f02-88abb5a71871;527649589542;Food;4;9.99;0.0;Perú;Cash
2024-05-16;45846af9-d951-4d28-9442-cebccaa845f0;740084852530;Books;8;14.99;0.1;Perú;Credit Card
2024-03-22;8aee6742-b7cb-49fa-9541-4d60460e636a;375328733972;Clothing;4;199.99;0.1;Chile;Debit Card
2024-10-11;4c3d54f8-f38e-443c-abb8-d434f3d93560;823998792858;Home;7;699.99;0.0;Colombia;Bank Transfer
2024-10-30;d145f454-2126-4af7-9a83-6dc737d1aaae;364257641970;Toys;9;499.99;0.1;Argentina;Bank Transfer
2024-12-22;f5de075f-99a2-4329-99c3-a300fb1738b0;941232977781;Home;2;699.99;0.0;Colombia;Credit Card
2024-07-02;398def19-e665-406f-af92-5bbaf0ba592b;834429754729;Electronics;8;2399.99;0.05;Chile;Bank Transfer
2024-10-20;cc1c4312-d1b4-4632-8a95-08bb78d015ac;265321273767;Books;1;29.99;0.0;Argentina;PayPal
2024-07-05;b59c0f34-4d6d-43ef-8989-385af55b9bd1;739181730761;Clothing;5;39.99;0.0;Argentina;PayPal
2024-02-17;05b0f40c-c52b-4578-82c6-3146f5fe8e64;161020546909;Electronics;3;1199.99;0.15;Perú;Debit Card
2024-09-27;ac1039e6-8388-4807-bc04-17b7cfe1bb6e;941722430848;Toys;10;49.99;0.0;México;Debit Card
2024-05-27;46ba7f6f-0697-4a97-83dc-fbe3689c6b16;380894608050;Toys;1;499.99;0.0;Perú;Cash
2024-05-09;602888e8-4e29-4dc3-8132-67aff87e68b6;570968811668;Toys;1;5.99;0.0;Colombia;Bank Transfer
2024-11-21;ee634ec4-53f1-486d-aeb4-b159a8720209;604863513905;Books;3;29.99;0.0;Perú;Bank Transfer
2024-09-28;2b300007-8ade-432e-9f2f-b0c87ea36c4a;838317070394;Home;5;159.99;0.1;México;Cash
2024-07-30;e32eb8a8-bf8f-4a41-945e-89b9865283a7;747858581140;Food;6;12.99;0.0;Argentina;Credit Card
2024-03-19;5e970d27-f317-4266-853c-68a137369880;636852007979;Electronics;8;1199.99;0.0;Perú;Bank Transfer
2024-11-16;ce032af1-03cf-4f7e-a45e-56d2c9cd98ed;841875303455;Electronics;2;2399.99;0.0;México;Cash
